"star_number":"STAR":"Distance (Lightyears)":"STAR TEMPERATURE":"Relative Mass":"RADIUS":"relative luminosity":"stellar type"
2436:"Sumy":291.709:3017:0.4:0.26:0.02:"M|2|V"
457:"Campertown":159.419:4818:0.7:0.78:0.08:"K|2|V"
3042:"Wark":756.684:4206:0.6:0.9:0.55:"K|2|V"
2917:"Placida":504.699:3161:0.2:0.64:0.02:"M|2|V"
3114:"Knechee":1888.354:5201:1:1.12:1.18:"G|2|V"
951:"Gibraltar":385.851:2960:0.1:0.24:0.03:"M|3|V"
1649:"Mearra":559.397:4176:0.7:0.94:0.36:"K|5|V"
1827:"New Exford":279.265:2475:0.1:0.1:0.02:"M|6|V"
806:"Enif":517.167:5367:1:1:NA:"G|4|V"
2905:"Hellespont":563.994:NA:0.2:0.3:0.07:"M|1|V"
3009:"Wismar":1269.059:2853:0.2:0.18:0.03:"M|3|V"
1320:"Keihoku":373.707:2517:0.1:0.65:0.01:"M|4|V"
2819:"Zaprudy":333.228:2760:0.2:0.68:0.05:"M|6|V"
727:"Dol":282.033:3092:0.4:0.27:0.05:"M|3|V"
3151:"Bellerophon":468.476:2528:0.1:0.64:0.02:"M|3|V"
2927:"Úr Cruinne":472.184:3898:0.7:0.71:0.41:"K|7|V"
3077:"Beta Salandor":1334.29:3914:0.6:0.92:0.53:"K|6|V"
881:"Fletcher":52.379:4417:0.7:0.76:0.2:"K|2|V"
2950:"Kirin":1837.467:2718:0.4:0.7:0.03:"M|4|V"
2254:"Sax":374.603:3207:0.3:0.43:0.07:"M|3|V"
310:"Bessarabia":277.985:3884:0.5:0.78:0.23:"K|6|V"
1561:"Maestu":291.07:NA:1:1.13:1.5:"G|2|V"
775:"Eidsfoss":164.441:3946:NA:0.91:0.19:"K|3|V"
2473:"Tallmadge":279.21:2898:0.3:0.29:NA:"M|5|V"
1142:"Howrah":355.35:5662:0.9:0.98:1.46:"G|3|V"
371:"Borka":330.52:3143:0.3:0.14:0.05:"M|2|V"
2605:"Turov":387.029:2760:0.2:0.63:0.07:"M|5|V"
65:"Alexandria":129.525:2412:0.4:0.33:0.03:"M|6|V"
2918:"Porthos":484.398:2745:0.4:0.14:0.06:"M|6|V"
1980:"Panzyr":438.292:3106:0.2:0.62:0.06:"M|2|V"
2419:"Strandfontein":451.661:5550:1:1.06:1.41:"G|2|V"
279:"Bayindir":383.041:2980:0.3:0.26:0.05:"M|2|V"
2406:"Stein's Folly":256.243:5214:0.8:0.97:1.07:"G|4|V"
1348:"Kikuyu":419.291:2723:0.4:0.5:0.06:"M|2|V"
2278:"Sendalor":270.418:2456:0.4:0.22:0.07:"M|8|V"
1091:"Helsingfors":209.705:3385:NA:0.56:0.07:"M|2|V"
537:"Chiavenna":390.641:2606:0.3:0.24:0.01:"M|2|V"
920:"Galedon":374.782:3985:0.6:0.7:0.24:"K|3|V"
1935:"Oldsmith":318.905:2847:NA:0.12:0.03:"M|3|V"
2600:"Tukayyid":210.467:2656:0.3:0.45:0.07:"M|6|V"
384:"Braum":332.168:2690:0.1:0.54:0.07:"M|4|V"
3046:"Brundams":1928.754:3831:0.7:0.85:0.51:"K|5|V"
2668:"Velhas":287.136:4362:0.6:0.84:0.54:"K|0|V"
1162:"Hyde":162.376:3671:0.4:0.11:0.06:"M|0|V"
2563:"Tomans":228.019:2524:0.4:0.67:0.04:"M|5|V"
1190:"Ina":438.829:3883:0.6:0.84:0.49:"K|5|V"
2483:"Tania Borealis":118.974:4061:0.5:0.88:0.26:"K|2|V"
1427:"Kutludugun":382.318:2476:0.4:0.28:0.04:"M|1|V"
3148:"Alamagordo":376.987:3283:0.3:0.34:0.03:"M|0|V"
198:"Athenry":35.61:4322:0.8:0.84:0.27:"K|5|V"
2534:"Thirty Weight":289.985:3811:0.6:0.84:0.13:"K|2|V"
971:"Gniezno":129.436:4847:0.6:0.74:NA:"K|2|V"
1843:"New Port Royal":691.486:2414:0.2:0.34:0.04:"M|7|V"
3014:"Rondane":625.241:2736:NA:0.18:0.07:"M|6|V"
2747:"Westerhand":276.138:2518:0.2:0.56:0.02:"M|6|V"
1547:"Lyreton":424.809:NA:0.7:0.74:0.59:"K|1|V"
3123:"Star Cluster 1108":1962.697:2863:0.2:0.57:0.04:"M|3|V"
826:"Esztergom":256.264:5392:0.8:1.14:1.09:"G|4|V"
2062:"Premana":371.655:2412:0.2:0.19:0.03:"M|7|V"
2225:"San Nicolas":425.085:2483:0.1:0.5:0.05:"M|8|V"
432:"Caillinius":556.052:3883:0.6:0.76:0.52:"K|7|V"
2332:"Sighisoara":385.029:2719:0.4:0.26:0.02:"M|3|V"
2554:"Tiruppur":346.676:2886:0.4:0.41:0.06:"M|4|V"
2930:"Babylon":1605.647:2485:0.1:0.61:0.01:"M|2|V"
1434:"Kyrkbacken":94.36:3928:0.5:0.8:0.27:"K|3|V"
203:"Atreus Prime":437.492:NA:0.2:0.67:0.02:"M|6|V"
941:"Gatineau":383.366:3209:0.4:0.53:0.02:"M|1|V"
1920:"Odawara":355.238:3596:0.4:0.55:0.02:"M|0|V"
183:"Arromanches":432.784:5623:1:1:1.48:"G|2|V"
1185:"Ilzra":397.87:3206:0.2:0.39:NA:"M|3|V"
1269:"June":484.247:2640:0.4:0.16:0.05:"M|5|V"
628:"Cruz Alta":437.402:2402:0.3:0.45:0.06:"M|5|V"
816:"Erewhon":483.043:3208:0.2:0.22:0.01:"M|3|V"
2275:"Semenyih":177.932:3035:0.2:0.19:0.05:"M|0|V"
1349:"Kilarney":334.515:2452:0.4:0.36:0.07:"M|5|V"
1788:"Naikongzu":638.757:3102:0.2:0.44:0.02:"M|3|V"
3028:"Salonika":1067.065:2853:0.1:0.41:0.03:"M|2|V"
978:"Gomeisa":136.272:2429:0.2:0.57:0.02:"M|8|V"
2591:"Trznadel Cluster":485.686:2660:0.3:0.52:0.02:"M|5|V"
1104:"Hesperus":132.143:3245:0.2:0.31:0.03:"M|2|V"
1208:"Irece":344.391:2560:0.3:0.5:0.03:"M|7|V"
1493:"Lindsay":406.414:2621:0.4:0.31:0.03:"M|7|V"
210:"Augusta":299.14:3061:0.4:0.46:0.03:"M|2|V"
679:"Delacruz":389.291:4321:0.6:0.86:0.1:"K|3|V"
2854:"EC821-387D":1744.888:2803:0.4:0.56:0.01:"M|2|V"
3141:"Juniper":132.106:2961:0.4:0.41:0.02:"M|4|V"
1491:"Linden":782.786:3174:0.3:0.45:0.06:"M|3|V"
1012:"Grumium":186.911:3157:0.1:0.47:0.04:"M|3|V"
1416:"Kristiandsund":84.064:5250:NA:1.08:0.66:"G|2|V"
1037:"Halfway":266.805:4178:0.6:0.7:0.57:"K|2|V"
2194:"Ryerson":330.319:2702:0.3:0.21:0.01:"M|4|V"
874:"Finsterwalde":290.373:4585:NA:0.82:0.38:"K|3|V"
906:"Fugeres":594.875:3091:0.3:0.66:0.02:"M|3|V"
2240:"Sarikavak":425.824:2640:0.2:0.62:0.05:"M|5|V"
2820:"Zara":260.889:5802:1:1.12:1.17:"G|2|V"
659:"Danli":721.219:2735:0.3:0.43:0.03:"M|5|V"
1602:"Marathon":317.006:2506:0.3:0.18:NA:"M|1|V"
2621:"Ulsan":336.939:3058:0.2:0.25:0.02:"M|2|V"
991:"Gran":342.166:5534:1:1.02:1.39:"G|2|V"
367:"Borden":374.284:3102:NA:0.65:0.03:"M|3|V"
746:"Du Lac":381.017:3350:0.3:0.34:0.07:"M|1|V"
81:"Alma Alta":261.38:2668:0.4:0.5:0.02:"M|4|V"
2318:"Shiri":670.763:3991:0.6:0.77:0.18:"K|2|V"
2919:"Regis Roost":468.121:2406:0.3:0.64:0.06:"M|2|V"
89:"Alphecca":77.664:2500:0.4:0.67:0.02:"M|4|V"
2526:"Tharkad":261.541:5620:0.9:1.12:NA:"G|4|V"
1011:"Groveld":403.243:2950:0.4:0.26:0.08:"M|1|V"
368:"Bordon":71.374:5369:1:1.15:1.36:"G|2|V"
2609:"Tybalt":92.25:2669:0.4:0.56:0.06:"M|5|V"
1895:"Northwind":34.24:3782:0.6:0.94:0.38:"K|7|V"
2849:"Zumbo":729.844:2700:0.3:0.08:0.06:"M|5|V"
1268:"Junction":156.246:4032:0.7:0.93:0.39:"K|0|V"
1597:"Manx":365.556:3091:0.3:0.59:0.04:"M|3|V"
2471:"Tallassee":146.829:3175:0.4:0.14:NA:"M|1|V"
723:"Dixie":254.729:3098:0.4:0.38:0.07:"M|2|V"
1498:"Lintz":220.902:3000:NA:0.42:0.08:"M|1|V"
615:"Coyle":659.147:3227:0.2:0.5:0.03:"M|3|V"
2718:"Wapakoneta":248.167:2418:0.3:0.14:0.04:"M|2|V"
1277:"Kaifeng":168.386:2735:0.1:0.25:0.04:"M|3|V"
1739:"Mokpo":321.189:2450:0.4:0.69:0.02:"M|7|V"
1133:"Hood":456.982:2490:0.3:0.11:0.04:"M|5|V"
1100:"Herotitus":434.101:2941:0.4:0.37:0.01:"M|3|V"
2013:"Perkasie":194.354:2415:0.4:0.13:0.06:"M|5|V"
1562:"Maharet":277.245:2412:0.2:0.25:0.05:"M|7|V"
2224:"San Carlos":601.903:2467:0.2:0.52:0.02:"M|8|V"
1841:"New Olympia":198.809:2614:0.4:0.47:0.01:"M|7|V"
2126:"Redfield":254.73:3939:0.7:0.93:0.48:"K|3|V"
349:"Bluford":454.568:3531:0.2:0.31:0.07:"M|0|V"
1241:"Jaumegarde":171.526:3079:0.3:0.54:0.08:"M|1|V"
2786:"Xhosa":174.559:3904:0.6:0.93:0.51:"K|7|V"
620:"Crellacor":477.107:2454:0.4:0.63:0.01:"M|2|V"
327:"Biloela":351.51:3303:0.3:0.18:0.06:"M|1|V"
1722:"Mishkadrill":517.048:2545:0.1:0.62:0.06:"M|5|V"
392:"Brihuega":528.107:3389:0.4:0.28:0.05:"M|2|V"
1478:"Leoben":407.373:4379:0.7:0.92:0.5:"K|2|V"
993:"Granera":344.691:3117:0.2:0.56:0.05:"M|1|V"
632:"Culmia":594.969:2864:0.1:0.65:0.05:"M|3|V"
1194:"Indicass":259.328:2417:0.4:0.16:0.05:"M|7|V"
44:"Aiguebelle":398.048:2482:0.2:0.19:0.03:"M|2|V"
669:"Dayr Khuna":227.065:3121:0.2:0.27:0.08:"M|1|V"
543:"Chirala":454.702:2423:0.3:0.18:0.08:"M|2|V"
743:"Drosendorf":262.269:2614:0.3:0.32:0.04:"M|7|V"
1261:"Jorvikland":372.77:4142:0.6:0.75:0.51:"K|5|V"
464:"Capac":315.269:4209:0.6:0.79:0.24:"K|2|V"
630:"Csesztreg":397.4:2998:0.3:0.12:0.04:"M|3|V"
705:"Diamantina":330.259:3046:0.3:0.24:0.01:"M|4|V"
212:"Auldhouse":148.251:5651:0.8:1.06:1.43:"G|2|V"
2572:"Tottori":505.695:2653:0.4:0.11:0.06:"M|3|V"
1976:"Pandora":249.55:2902:0.4:0.43:0.05:"M|0|V"
115:"Ambergrist":270.737:5556:0.9:1.14:1.15:"G|4|V"
2134:"Relevow":200.966:2415:0.2:0.27:NA:"M|3|V"
2269:"Second Chance":131.766:5383:1:0.99:0.88:"G|3|V"
1766:"Moultrie":501.652:3727:0.6:0.94:0.18:"K|2|V"
2056:"Potwin":308.246:2498:0.2:0.44:0.03:"M|4|V"
2340:"Simferopol":360.327:3081:0.3:0.65:0.05:"M|3|V"
61:"Aldrecht":174.724:2563:0.4:0.65:0.06:"M|3|V"
305:"Beowulf":522.195:2430:0.1:0.53:0.01:"M|7|V"
796:"Eltanin":99.363:3005:0.2:0.27:0.03:"M|4|V"
1347:"Kigamboni":322.903:2451:0.4:0.08:0.03:"M|7|V"
805:"Engadine":499.328:3840:0.6:0.73:0.1:"K|5|V"
2221:"Salur":211.291:2578:0.4:0.39:0.07:"M|4|V"
3161:"Gaucin":523.184:2519:0.3:0.23:0.04:"M|5|V"
2552:"Tirabad":516.701:2661:0.2:0.55:NA:"M|4|V"
2727:"Waunakee":317.772:3721:0.8:0.92:0.22:"K|6|V"
355:"Boeotia":210.767:3076:0.4:0.51:0.02:"M|2|V"
2648:"Valexa":143.133:2696:0.4:0.68:0.06:"M|5|V"
400:"Brockton":545.165:2733:0.3:0.6:0.05:"M|4|V"
1787:"Nahoni":316.006:2675:0.2:0.59:0.01:"M|5|V"
1103:"Hè-shì":359.722:4666:0.7:0.71:0.59:"K|0|V"
535:"Chesterton":135.698:2685:0.3:0.3:0.03:"M|3|V"
2123:"Rasalhague":391.74:3756:0.6:0.74:0.1:"K|1|V"
979:"Goodna":241.879:2504:0.3:0.61:0.03:"M|1|V"
1656:"Meghy":541.865:3863:0.7:0.94:0.47:"K|2|V"
2873:"New St. Andrews":524.267:3105:0.3:0.41:0.01:"M|4|V"
2003:"Peacock":229.088:4816:0.7:0.83:0.41:"K|2|V"
411:"Bryceland":418.23:5773:0.9:1.01:0.69:"G|2|V"
3109:"Fager":1594.56:4006:0.8:0.74:0.12:"K|7|V"
1247:"Jerangle":477.006:5279:0.9:1.14:0.62:"G|4|V"
481:"Carnac":235.037:2568:0.2:0.09:0.04:"M|3|V"
2122:"Rasalgethi":216.273:3188:0.3:0.1:0.06:"M|3|V"
2174:"Ronel":95.676:3014:0.4:0.11:0.07:"M|3|V"
2192:"Ryans Fate":426.217:2717:0.4:0.67:0.08:"M|5|V"
2405:"Steinhatchee":531.084:4353:0.8:0.82:0.31:"K|3|V"
1381:"Ko":47.487:5292:1:1.11:1.4:"G|2|V"
2156:"Rijeka":352.036:3351:0.1:0.55:0.02:"M|2|V"
2751:"Westphalia":162.613:5517:0.8:1.15:0.89:"G|2|V"
591:"Cooperland":626.985:2801:0.2:0.09:0.05:"M|3|V"
1952:"Oshika":297.334:4868:0.7:0.81:0.41:"K|0|V"
1651:"Medellin":404.692:5163:0.5:0.89:0.1:"K|0|V"
651:"Dalkeith":159.905:2952:0.4:0.52:0.02:"M|3|V"
2336:"Sileste":620.832:2671:0.2:0.69:0.04:"M|3|V"
364:"Booker":429.513:2607:0.2:0.47:0.04:"M|7|V"
339:"Blackstone":489.457:2910:0.1:0.66:0.02:"M|2|V"
944:"Genf":191.789:5348:0.9:1.07:0.65:"G|2|V"
2160:"Robinson":232.81:2888:0.3:0.14:0.04:"M|5|V"
2645:"Valasha":596.118:2683:0.2:0.62:0.04:"M|3|V"
2752:"Wetumpka":552.376:4073:0.5:0.81:0.4:"K|0|V"
700:"Devil's Rock":39.295:2910:0.2:0.35:0.03:"M|5|V"
127:"Andalusia":406.284:4106:0.7:0.76:0.37:"K|4|V"
1771:"Mundrabilla":270.55:3164:0.4:0.48:0.05:"M|3|V"
1126:"Holmsbu":445.66:3736:0.8:0.81:0.36:"K|5|V"
1793:"Nakaojo":340.653:2780:0.4:0.59:0.07:"M|5|V"
1237:"Jarett":427.535:4163:0.5:0.8:0.33:"K|0|V"
49:"Al Jafr":413.007:2666:0.2:0.42:0.07:"M|6|V"
903:"Frondas":248.377:5210:0.9:1.07:0.71:"G|4|V"
2199:"Sabhal Mòr Ostaig":347.253:5736:0.9:0.98:0.79:"G|2|V"
741:"Drienfontein":397.279:3702:0.6:0.75:0.57:"K|5|V"
2365:"Snailzar":103.581:4146:0.7:0.95:0.39:"K|2|V"
1726:"Mithron":427.278:2548:0.2:0.4:0.06:"M|5|V"
2343:"Sindalin":354.593:3858:0.5:0.86:0.17:"K|2|V"
2921:"Santander":487.349:4611:0.7:0.93:0.52:"K|0|V"
3059:"Rim Worlds Republic Outpost #27":874.736:3124:0.2:0.34:0.07:"M|3|V"
688:"Deneb Algedi":48.662:NA:0.4:0.53:0.07:"M|1|V"
42:"Agmond":419.991:3174:0.2:0.53:0.05:"M|3|V"
2952:"Lum":1757.919:3134:0.2:0.14:0.07:"M|3|V"
332:"Bismarck":361.105:2497:0.1:0.63:0.01:"M|6|V"
1290:"Kannon":125.012:4452:0.5:0.71:0.37:"K|2|V"
2680:"Viborg":472.097:2790:0.4:0.24:0.04:"M|5|V"
2889:"Celano":582.257:2560:0.2:0.57:0.04:"M|1|V"
2783:"Wypoute":498.894:2499:0.2:0.69:0.03:"M|5|V"
1883:"Nobel":457.957:2465:0.3:0.45:0.02:"M|7|V"
2141:"Renown":400.062:2420:0.2:0.62:0.03:"M|8|V"
1286:"Kamenz":311.182:5237:1:0.98:1.19:"G|5|V"
901:"Freedom":125.455:4943:0.5:0.79:0.23:"K|0|V"
304:"Bentley":233.865:2522:0.3:0.41:0.02:"M|3|V"
697:"Desolate Plains":416.418:2488:0.4:0.69:0.01:"M|8|V"
818:"Eromanga":307.609:4152:0.6:0.82:0.19:"K|6|V"
1469:"Layover":205.173:3087:0.4:0.27:0.03:"M|3|V"
923:"Gallery":225.874:3018:0.4:0.53:0.06:"M|1|V"
2649:"Valil'yevskiy":374.641:2493:NA:0.11:0.07:"M|8|V"
962:"Glabach":456.417:2827:NA:0.43:0.05:"M|3|V"
2834:"Zertarum":479.723:3802:0.6:0.9:0.21:"K|6|V"
1066:"Hastur":410.805:3153:0.2:0.14:0.03:"M|3|V"
843:"Fallen Stars":480.703:2744:0.4:0.12:0.05:"M|4|V"
2161:"Robsart":380.705:4206:0.6:0.76:0.1:"K|2|V"
2486:"Tantara":272.425:2749:0.2:0.63:0.02:"M|1|V"
658:"Daniels":232.667:2885:0.3:0.12:0.04:"M|2|V"
1834:"New Home":14.626:3407:0.3:0.36:0.03:"M|2|V"
556:"Chupadero":442.645:2619:0.2:0.17:NA:"M|4|V"
2184:"Royal Foxx":441.428:3959:0.6:0.93:0.51:"K|3|V"
348:"Blueys":670.64:2549:0.2:0.33:0.04:"M|4|V"
738:"Dralkig":528.922:3358:0.1:0.3:0.03:"M|2|V"
172:"Ariel":152.024:2773:0.3:0.23:0.03:"M|6|V"
2093:"Quentin":47.634:4232:0.8:0.77:0.1:"K|5|V"
866:"Fianna":142.939:4038:0.6:0.91:NA:"K|3|V"
1650:"Mechdur":438.017:2672:0.2:0.21:0.07:"M|6|V"
1914:"Nyasa":571.528:2823:0.3:0.59:0.08:"M|2|V"
664:"Darius":214.789:2515:0.4:0.65:0.07:"M|0|V"
1574:"Maldive":389.842:3117:0.2:0.09:0.07:"M|1|V"
1465:"Launam":167.677:3783:0.7:0.9:0.21:"K|5|V"
3062:"Tansalir":1633.759:3054:0.4:0.37:0.04:"M|2|V"
1421:"Kumqwat":307.86:2539:0.4:0.6:0.01:"M|3|V"
77:"Alktral":766.482:3012:0.2:0.48:0.01:"M|3|V"
2972:"Aragon":1310.844:5353:0.9:1:0.93:"G|4|V"
1526:"Loysville":433.08:5574:1:1.14:1.03:"G|4|V"
568:"Clipperton":322.215:3749:0.6:0.92:0.58:"K|6|V"
1496:"Linneus":450.357:4374:0.8:0.78:0.3:"K|2|V"
997:"Gravensteen":257.231:2632:0.4:0.38:0.04:"M|4|V"
152:"Aomen":323.666:2904:0.4:0.55:0.04:"M|3|V"
1138:"Hortense":508.989:2410:0.4:0.56:0.06:"M|2|V"
1377:"Klenkar":557.398:3017:NA:0.27:0.03:"M|4|V"
2372:"Solor":512.743:3742:0.5:0.77:0.52:"K|2|V"
222:"Avranches":340.42:2910:0.4:0.28:0.05:"M|5|V"
2764:"Wingzar":483.736:3040:0.4:0.09:0.02:"M|4|V"
2207:"Saginaw":314.502:4286:0.5:0.83:0.34:"K|3|V"
807:"Enkoping":171.594:4693:0.7:0.94:0.17:"K|0|V"
72:"Alhena":83.739:2758:0.4:0.11:0.01:"M|3|V"
2585:"Trinidad":284.914:4018:0.5:0.72:0.59:"K|5|V"
1579:"Manassas":338.263:3054:0.2:0.7:0.07:"M|1|V"
1590:"Mankova":371.524:2753:0.2:0.61:0.07:"M|5|V"
2597:"Tsukude":121.063:2859:0.3:0.13:0.04:"M|5|V"
1371:"Kiyev":193.019:4476:NA:0.8:0.44:"K|2|V"
2085:"Qandahar":478.908:3206:0.2:0.42:0.04:"M|2|V"
1924:"Offerman":575.698:4247:0.6:0.9:0.37:"K|3|V"
802:"Enchi":411.702:2567:0.4:0.22:0.05:"M|4|V"
2400:"Stardawn":353.546:3093:0.3:0.52:0.02:"M|3|V"
1461:"Last Chance":503.18:3090:0.1:0.29:0.06:"M|1|V"
1006:"Grobin":119.956:3051:0.2:0.13:0.07:"M|1|V"
9:"Abiy Adi":470.19:4052:0.5:0.95:0.53:"K|0|V"
810:"Enzesfled":401.763:2457:0.1:0.65:0.06:"M|0|V"
2145:"Restitution":401.265:5181:0.7:0.78:0.43:"K|0|V"
864:"Ferris":597.296:2459:0.3:0.54:0.06:"M|3|V"
710:"Dickinson":184.937:5482:1:1:1.18:"G|2|V"
1636:"Mayetta":405.366:2489:0.2:0.51:0.06:"M|2|V"
1327:"Kennard":476.896:2407:0.3:0.09:0.08:"M|8|V"
2894:"Dante":462.311:2660:0.4:0.29:0.07:"M|3|V"
479:"Carmen":266.01:3291:0.1:0.68:0.06:"M|2|V"
1106:"Hiberius":517.127:5035:0.7:0.76:0.14:"K|0|V"
1118:"Hobbs":353.259:3555:0.2:0.38:0.03:"M|1|V"
1692:"Metter":542.192:3035:0.2:0.37:0.06:"M|2|V"
1489:"Lihue":468.347:4833:0.7:0.75:0.35:"K|2|V"
1691:"Mesartim":116.464:2532:0.2:0.53:0.07:"M|5|V"
2205:"Safe Port":316.904:4708:0.6:0.8:0.47:"K|2|V"
1853:"New Sumatra":153.524:5048:0.5:0.76:0.1:"K|0|V"
144:"Annwyn":305.615:2437:0.4:0.43:0.06:"M|2|V"
1077:"Hednesford":431.594:3403:0.2:0.52:0.05:"M|1|V"
2575:"Trasjkis":474.851:2976:0.3:0.61:0.01:"M|1|V"
255:"Banori":509.596:2412:0.3:0.68:0.05:"M|4|V"
3120:"Pharos":796.049:2999:0.4:0.37:0.04:"M|1|V"
1425:"Kurragin":203.261:3220:0.2:0.14:0.06:"M|3|V"
858:"Fellanin":136.093:5501:0.9:1.03:1.46:"G|5|V"
1910:"Numki":206.969:2931:0.2:0.66:0.04:"M|4|V"
643:"Cyrton":500.424:2497:0.1:0.48:0.01:"M|5|V"
435:"Calchedon":379.296:NA:0.2:0.31:0.01:"M|3|V"
2257:"Schedar":119.763:4529:0.5:0.81:0.18:"K|3|V"
2201:"Sackville":411.845:3253:0.2:0.44:0.01:"M|2|V"
2657:"Vangburg":669.876:2693:0.3:0.65:0.06:"M|1|V"
1199:"Ingress":53.015:3144:0.4:0.54:0.05:"M|3|V"
584:"Concord":149.242:3427:0.4:0.69:0.05:"M|1|V"
949:"Giausar":209.521:3766:0.5:0.71:0.18:"K|6|V"
121:"Amu Darya":339.88:2437:0.4:0.24:0.05:"M|2|V"
52:"Alarion":348.457:2849:0.1:0.15:NA:"M|5|V"
2868:"Logan Prime":536.04:2925:0.3:0.3:0.05:"M|4|V"
338:"Blackjack":396.772:5634:1:1.05:0.97:"G|2|V"
1282:"Kaldu":625.535:NA:NA:0.64:0.02:"M|3|V"
1708:"Milos":232.493:3086:0.4:0.45:0.06:"M|0|V"
1719:"Mirach":112.104:2762:0.2:0.19:0.01:"M|0|V"
160:"Aquagea":406.98:3780:0.7:0.92:0.56:"K|6|V"
1648:"Meadowvale":349.275:4598:0.7:0.91:NA:"K|3|V"
2250:"Savannah":92.246:2638:0.2:0.41:0.02:"M|3|V"
1936:"Oli":203.745:5461:0.8:1.13:0.93:"G|2|V"
504:"Centavido":449.868:4121:0.6:0.76:0.59:"K|2|V"
2948:"Huntress":1758.559:2813:0.2:0.28:0.02:"M|3|V"
888:"Flychenia":208.019:3114:0.1:0.44:0.01:"M|3|V"
834:"Everett":175.414:2780:0.4:0.3:0.01:"M|1|V"
1683:"Merlin":402.312:2813:0.2:0.09:0.02:"M|5|V"
2363:"Smolnik":276.531:2511:0.1:0.19:0.07:"M|5|V"
1085:"Heligoland":168.671:2829:0.2:0.59:0.08:"M|2|V"
1829:"New Galicia":424.916:4433:0.5:0.9:0.44:"K|2|V"
1152:"Hun Ho":285.115:2824:0.2:0.2:0.05:"M|1|V"
1688:"Mersa Matruh":213.619:5485:0.8:1.03:0.83:"G|4|V"
205:"Atsugi":303.437:2622:0.3:0.6:0.01:"M|3|V"
1385:"Kogl":396.438:2773:0.3:0.1:0.02:"M|5|V"
213:"Aur":199.01:4986:0.6:0.88:0.53:"K|0|V"
290:"Belaire":432.578:2688:0.1:0.19:0.05:"M|7|V"
1769:"Multan":490.436:5356:0.8:1.09:1.02:"G|4|V"
485:"Carstairs":159.166:3764:0.6:0.92:0.38:"K|2|V"
1591:"Manksville":389.073:2941:0.2:0.49:0.02:"M|2|V"
1163:"Hyner":386.358:3122:0.2:0.37:0.08:"M|1|V"
2399:"Stapelfeld":449.627:4187:0.8:0.89:0.26:"K|0|V"
1875:"Niops":457.325:2613:0.2:0.31:0.03:"M|3|V"
812:"Epsilon":321.732:3302:0.4:0.57:0.03:"M|2|V"
1600:"Marantha":444.821:3553:0.2:0.22:0.04:"M|1|V"
1044:"Halstead Station":89.332:2403:0.2:0.48:0.04:"M|1|V"
437:"Caldrea":196.249:2711:0.3:0.16:0.04:"M|4|V"
1706:"Millungera":291.661:3891:0.6:0.77:0.22:"K|6|V"
975:"Goito":335.881:2460:0.3:0.7:0.01:"M|5|V"
1703:"Milligan":476.671:2973:0.3:0.09:0.06:"M|5|V"
1856:"New Valencia":225.586:4629:0.5:0.73:0.19:"K|0|V"
2827:"Zebeneschamali":119.098:3715:0.5:0.93:0.27:"K|1|V"
1831:"New Gascony":712.261:2582:0.1:0.49:0.05:"M|7|V"
582:"Commonwealth Mining Outpost 26":366.003:NA:0.2:0.35:0.06:"M|2|V"
2784:"Xanthe":337.454:2657:0.2:0.67:0.03:"M|5|V"
988:"Graceland":265.811:5512:1:1.11:1.11:"G|2|V"
492:"Castor":43.737:2602:0.3:0.23:0.04:"M|6|V"
197:"Asuncion":101.771:2536:0.1:0.22:0.05:"M|8|V"
215:"Australia":419.99:4668:0.7:0.81:0.13:"K|2|V"
2019:"Phact":140.318:2537:0.4:0.41:0.06:"M|3|V"
1696:"Michtal":620.463:2578:0.3:0.25:0.02:"M|4|V"
2002:"Peabody":331.443:5292:0.9:1.08:1.1:"G|4|V"
376:"Boulsi":800.983:2880:0.4:0.66:0.07:"M|2|V"
1580:"Manaus":392.141:2785:0.2:0.6:0.03:"M|6|V"
1131:"Hongor":500.918:3918:0.8:0.92:0.59:"K|2|V"
682:"Delitzsch":357.95:4335:0.5:0.72:0.57:"K|3|V"
2274:"Sekulmun":305.878:4165:0.7:0.88:0.08:"K|2|V"
3080:"Mauna Loa":1033.386:2495:0.3:0.44:0.05:"M|4|V"
1113:"Hinckley":463.02:2519:0.3:0.69:0.07:"M|4|V"
2229:"Santana":326.08:2419:0.1:0.32:0.05:"M|6|V"
187:"Ascella":77.285:2714:0.3:0.15:0.02:"M|5|V"
1422:"Kupang":278.422:2579:0.1:0.34:0.02:"M|3|V"
954:"Gillfillan's Gold":488.659:3825:0.5:0.8:0.28:"K|2|V"
452:"Cameron":240.573:2918:0.2:0.08:0.05:"M|5|V"
1860:"New Westin":244.992:2875:0.1:0.08:NA:"M|5|V"
720:"Diosd":230.539:4086:0.7:0.71:0.27:"K|1|V"
1937:"Oligar":285.327:2617:0.2:0.37:0.07:"M|5|V"
1140:"Housekarle":278.876:4080:0.7:0.81:0.13:"K|5|V"
3051:"Gurgaldar":1413.278:2804:0.3:0.48:0.07:"M|5|V"
1193:"Incukalns":292.906:5263:0.9:0.98:1.18:"G|2|V"
1849:"New Sapporo":533.851:3042:0.1:0.29:0.04:"M|3|V"
1844:"New Praha":204.488:3215:0.2:0.65:0.04:"M|3|V"
610:"Courcellete":341.532:3879:0.8:0.83:0.51:"K|3|V"
3010:"Chaine Cluster":615.431:2971:NA:0.65:0.03:"M|5|V"
1550:"Machapuchre":528.899:2995:0.2:0.49:0.04:"M|3|V"
